,text,id,category
2369,"COZIA Premium Lightweight Balaclava - Full Face Ski Mask or Motorcycle Balaclava, Black, One Size
Awesome product😊This is great for quadding, it keeps the dust out of your face and doesn't make you hot.  I even bought another one for my husband. Love this item,great shipping too.",R3SVNSYF2LHRJN,Outdoors_v1_00
2370,"ALPS Mountaineering Razor Lightweight Sleeping Bag Liner
I've been using this for backpacking this summer. Keeps me nice and toasty. Inner lining of fleece is awesome. Will use as a liner in my thicker sleeping bag for winter backpacking. Highly recommend.",R2SP6PD2MVYMIO,Outdoors_v1_00
2371,"Two Wheels Self Balancing Mini Smart Electric Scooter Unicycle in White
Took quite a long time to arrive, but once it did I was very pleased. The board takes a few minutes to get used to, but after some practice is easy to maneuver and a lot of fun!",RU74M34N3CLRQ,Outdoors_v1_00
2372,"Sun Bum Signature Mineral-Based Moisturizing Sunscreen Lotion, SPF 30-50, 1.5-3oz Bottle, Zinc Sunblock, Hypoallergenic, Non-Migrating
Amazing sunscreen.  We bought it for our trip to Hawaii and wanted something natural for the reef's.  We did not burn at all, it did not leave a white paste look either.  Will buy again.",R27MVD3HBQ6QU3,Outdoors_v1_00
2373,"Lorpen Coolmax Liner Socks
I got these for my son to wear at Scout camp so his socks would help keep his feet dry. They are thin and silky feeling. He said they were very comfortable and his get stayed dry.",R196FW85MXTYVN,Outdoors_v1_00
2374,"Etekcity LED Camping Lantern with 3 AA Batteries, Portable Camping Gear for Hurricane, Emergencies, Outage (Black, Collapsible)
This lantern packs a lot of power in a compact design. Much brighter than my propane lantern it replaced, and takes up much less space in the backpack.",RM3JBJT378P25,Outdoors_v1_00
2375,"Diamondback Bicycles Women's 2015 Serene Classic Complete Comfort Bike
Nice starter bike for girls.i got this for my daughter in law due to her short stature.She had a problem with the female full suspension mtb. The top bar was too high and she had to get on her toes.",R21RY7YCNUTQ4T,Outdoors_v1_00
2376,"Coleman Biowipes, 30 Count
These were very useful to have on a week long trip on the Appalachian Trail.  They are extra large and the package sealed well after each use.  It was especially good that they were compostable.",R28T7IBZ6QXXUS,Outdoors_v1_00
2377,"Roller Derby Girls Tracer Adjustable Inline Skate, White/Red
Bought in April for my daughter's birthday in July.  Only wore a few times and the plastic buckle broke.  It can't be fixed and only has a 30 day return policy.  Disappointed!",R5T7BWZA7JR6,Outdoors_v1_00
2378,"PRO Sport Control EVA Handlebar Tape and Plugs by Shimano
My first time wrapping a handlebar. I removed the stock wrap (which was well used and starting to fall apart). This tape went on easily without any headache. Good grip and enough cushion for me.",RSN0SZ1Z3CY4Q,Outdoors_v1_00
2379,"Fuzion Cityglide Adult Kick Scooter - 220lb Weight Limit - Folds Down - Adjustable Handle Bars - Smooth & Fast Ride
assembly required but screws it came with were not long enough for the handle bars, so after a day of riding I had to replace the screws as one of them fell off in the middle of riding.",R2O8QF4BEHJ41E,Outdoors_v1_00
2380,"LED Concepts 2-pack of RED and WHITE Silicone LED Waterproof FRONT and REAR Bicycle Light set
The two strobing features are nice.  Obviously not the brightest around, but they add plenty of light for riding on lit streets at night.  I probably wouldn't use on unlit streets.",RKJ5J7D3VVO8B,Outdoors_v1_00
2381,"Coleman Plastic Match Holder
Good matches to keep in a camping pack. The waterproof container is really what makes this a good purchase. The matches themselves are nothing special.",R315CO71NNLEWU,Outdoors_v1_00
2382,"TOAKS Titanium 3-Piece Cutlery Set
i end up just buying plastic camping cutlery after buying these, maybe three sets for price of one. same weight probably just as durable, i do have sensitive teeth which was a concern for me",R2DWIM0R0U89YF,Outdoors_v1_00
2383,"Avid Elixir 1 Front Disc Brake with Left Lever (160mm G2 Rotor, 850mm Hose)
These brakes suck.  Don't buy them.  a 10 degree change in the temperature locks them up.  Also, they've started squealing like pigs.  Everyone knows who's riding behind them when I pull up.",R2MPACD9A0GOKV,Outdoors_v1_00
2384,"Canari Cyclewear Men's Veloce Pro Cycle Tights
Great value, paid around $12 for these.  The chammy is very thin, and for me, starts to get uncomfortable after 1hr in the saddle.  Good cycling tight for short commutes and/or rides.",R2AKXESFG45YR6,Outdoors_v1_00
2385,"STABILicers Maxx Original Heavy Duty Stabilicers Ice Traction Cleat for Snow and Ice - Traction cleats for Boots and Shoe Ice Cleats
Purchased these after a bad fall in the winter. I have size 13 shoes and they easily fit over my workboots and fireboots. Quick on and off design and best of all no slipping on solid ice!",R2MSO3A2K6Q4HX,Outdoors_v1_00
2386,"Remember Collective Hoots Longboard Slide Wheels | Downhill Skateboarding
Bought these for my girlfriend, i steal her board all the time now. these wheels slide better than any wheel ive ever rode. stop looking and just buy these. (not for downhill)",R3F46GQOPJ00CO,Outdoors_v1_00
2387,"Coleman Oversized Quad Chair with Cooler
I like this chair! I'm a wide and heavy set guy, but I never feel cramped in this chair and it always feels sturdy, even when I'm using it on uneven terrain.",R333ZZWXLX9P5P,Outdoors_v1_00
2388,"Trident Small Soft Bite Mouthpiece
I have had one before and know that is the right mouthpiece for me. I am a smaller person and regular ones cut my gums after a while. This is comfortable.",RSNU6NX1WO8FR,Outdoors_v1_00
2389,"Two Fish Megablock XL Pump Holder
Perfect for attaching all sorts of accessories to your bike, bottles, pumps, lock..... Adjustable as you like, simple, very convenient. Goes with all bikes.",R21SEW7ROM12R2,Outdoors_v1_00
2390,"NYKKOLA Unisex Barbarian Knit Beanie Octopus
I bought this for my fianc&eacute; and he loves it, it's the perfect size and he won't take it off. It took a little while to get delivered but I highly recommend it!",R395CEM0R1QM8V,Outdoors_v1_00
2391,"I-SMILE Silicone Deluxe Rainbow Pack Accessory Replacement Bands with Metal Clasps for Fitbit Flex / Wireless Activity Bracelet Sport Wristband(No tracker, Replacement Bands Only)
ran a little small as compared to the original Fitbit band but stretched a little over time. I love the band that covers the clip as I am generally concerned it is going to fall off (but never has).",RWLJJ3ZB9UWJV,Outdoors_v1_00
2392,"Scorch Torch Olympus Triple Jet Flame Butane Torch Cigarette Cigar Lighter With Punch Cutter Tool
Love everything about this lighter, except that it doesn't have a window. Otherwise, does the job really well and it quite reliable. Just keep the tank full..",R117Y4EHGOYCA7,Outdoors_v1_00
2393,"TETON Sports Outfitter 4600 Ultralight Internal Frame Backpack; Backpacking Gear; Hiking Backpack for Camping, Hunting, Mountaineering, and Outdoor Sports; Free Rain Cover Included
Wonderful pack full of straps and pockets. Roomy! I'm 6&#34;2&#34; can just get it to sit on my hips right at max adjustment. Very well made, rain fly and day bag are great.",R253675J4E43I0,Outdoors_v1_00
2394,"Coleman Men's 35mm PVC/Poly Rain Suit
Very bad product, first time i used it, the pants started tearing apart ( i had to theow them away, after the first day). Also the jacket is not abgood quality and it smells a lot like plastic.",R3E41D7CQVZ0U0,Outdoors_v1_00
2395,"Ibera Bicycle Quick Clip-on Pannier
Its a bit Small for a long trip but not to bad, the upper hooks fit perfect, not the hook on the bottom, it did not fit mi rack, but it never fell. so its ok",R188ELJNN78CZY,Outdoors_v1_00
2396,"Zeal Optics Unisex Brewer
Not quite Maui Jim optics (these are half the price) but I prefer these over my Ray-Bans (RB4147P) as they are lighter and more comfortable (the Ray-Bans have too narrow of a bridge for my nose).",RY2R8FE06CAAC,Outdoors_v1_00
2397,"Outdoor Research Bug Out Gaiters
These keep my pant legs in all day, and I've used them for 4 days of running around and crawling in the woods. Frankly, they're a lot better than I expected.",R2SCD2ZHWY7UJA,Outdoors_v1_00
2398,"Coleman Portable Propane Coffeemaker with Stainless Steel Carafe
best coffee maker  i ever bought, just like the one from home work better then I thought when we go camping or if you travel long distances without any stops.lol",RH9JXKW6JU9E8,Outdoors_v1_00
2399,"SanWay Waterproof Bicycle Tail Light Caution Light
Worked as it should, easy to install. took longer than expected to arrive, but was worth the wait. Looks good on my bike and can be seen over the rack bag I have.",R1N1HLDQUD7D3P,Outdoors_v1_00
2400,"Emergency Lights, TaoTronics Portable Led Lanterns, Camping Lantern Collapsible, Battery Powered Camp Lights for Fishing, Hiking and Outdoor Adventures, Camping Gear
Just received this little lantern. Haven't used it on a camp trip but amazed how small and bright it is.<br />Bought it to put in bicycle bag for long trips with camping",R36PAXENQAO1L1,Outdoors_v1_00
2401,"ESEE Knives ESEE-3MIL-P Military Plain Black Edge / w Green Canvas Micarta Handles
Handle is too slim. Finger choil is too shallow. Handle is too short. Maybe good if you have small to medium hands, but I wear a L glove and it was just too small",R3CFJENIONORD5,Outdoors_v1_00
2402,"Therm-a-Rest Compressible Travel Pillow for Camping, Backpacking, Airplanes and Road Trips, Denim, Medium: 14” x 18”
Just used on a 3 night backpacking trip. I liked this till it decompressed shorty into the night and I had to fold it in half. I'll keep looking for a better camping pillow.",R24G46K7D9E8XO,Outdoors_v1_00
2403,"Retro Wave Cruiser Complete 22"" Banana Skateboard (Yellow)
You get what you pay for.  I purchased this for my 13 year-old son.  Junk wheels and bearings.  We should have returned it but he sold it to a friend for 1/3 of what he paid for it.",R2IXTX67KNBXVT,Outdoors_v1_00
2404,"ALPS Mountaineering Rechargeable Air Bed
The pad and the pump work great together. I have used the pad twice this year camping and it works as described. The pad did not lose air and I slept very comfortably.",R2FDN2OIAO1X6H,Outdoors_v1_00
2405,"Ibera Extra Lightweight Alloy Bottle Cage
Although it doesn't give the premium feeling, but it serves its purpose really well. My bottle had never fell from this holder on bumpy road, and also the design is very attrative",R2FPIEUNJA8IVQ,Outdoors_v1_00
2406,"Chamois Butt'r Original Anti-Chafe Cream, 10-pack of 9mL packets
These are super-handy for overnight bike trips when carrying a giant tube of this stuff is overkill. Packets are a little small, though: I usually use two tubes per application.",R1AMU1RD1SNY0S,Outdoors_v1_00
2407,"Safe-One Solar , Hand-Crank , Power Bank LED Flashlight with Radio iPhone , Smart phone Charger
Purchased the solar, hand crank radio/light for our emergency preparedness kits. Very pleased with size and function during test but luckily, haven't had to rely on it yet.",R3PZDAD5ZYXS4Z,Outdoors_v1_00
2408,"Proviz Gilet
It's perfect, I use it at night and give me the confidence that I'm visible for other on the street. It have pockets where I can keep dry my cell phone even with hard rain.",RNH1DDJ63XSFF,Outdoors_v1_00
2409,"Intex Comfort Plush Elevated Dura-Beam Airbed with Built-in Electric Pump, Bed Height 22 inch, Queen
Bought this for my son and he said it was awesome to sleep on! I have to admit we all laughed at how big it was in the tent we thought it was going to go through the top of the tent! LOL",R2AV5AVUF5D9PM,Outdoors_v1_00
2410,"Jagwire OEM Universal Bicycle Brake and Shifter Housing Kit for Bicycles -10 Colors with Presta Valve Adapter (PInk)
i ordered hot pink.  Works perfect.  Package had more than enough housing for one bike with bullhorns.  I'm sure you could do at least two with one package.",R5SWL1XCPDS6R,Outdoors_v1_00
2411,"Osprey Farpoint 40 Travel Backpack
Got 3 of these.  My husband, daughter and I used them for a 10 day trip in Europe.  Worked great.  Liked having the multiple handles and the zip in shoulder straps for when we didn't need them.",R13YECW2IE378Q,Outdoors_v1_00
2412,"Despicable Me Minion 16"" Backpack - NEW Licensed - Mishap
Good product. ... well made and all zippers work. My grandson is very happy with it!  Vibrant colors too! Fast delivery. .. I am very happy with this purchase!",R2WVORPHPKU5GQ,Outdoors_v1_00
2413,"Kelty Women's Redwing 40-Liter Backpack
she loves it (the color especially) I have the 40L version for men, so she also likes that we match. I have been using kelty bags for years and they never fail to meet my expectations.",RFEGE7Z7S6CDZ,Outdoors_v1_00
2414,"GRFGB40137 - Ribbon Wristband for Fitness Trackers
Far more comfortable than the wristband from Fitbit but isn't a great fit for my Fitbit One. It's fine for sleep but I wouldn't trust it for walking around or exercise.",R1NWOOJR2A80BU,Outdoors_v1_00
2415,"Sockwell Women's On The Spot Graduated Compression Socks
These are so cute and feel so good on--I can't believe they're compression socks but they really are--can't wait to take them on my next trip to Europe!",R2XX65FFLMGLO8,Outdoors_v1_00
